order_id,order_datetime,order_date,order_time,order_hour,order_dayofweek,day_name,is_weekend,is_holiday,kitchen_id,kitchen_name,zip_code,num_items,order_subtotal,net_payout,discount_applied,prep_time_min,delivery_time_min,total_delivery_time_min,avoidable_wait_min,confirmed_ready_time,dasher_arrival_time,pickup_time,delivery_time,order_status,rating,weather_condition,temperature_c,currency
85,2025-08-02 22:12:05,2025-08-02,22:12:05,22,5,Saturday,True,False,39555939,Vel's Kitchen Indian,60642,3,25.97,21.77,False,15,38,63.7,10.7,2025-08-02 22:27:05,2025-08-02 22:35:05,2025-08-02 22:37:46.916019,2025-08-02 23:15:46.916019,Completed,5.0,Clear,28.0,USD
86,2025-08-02 22:31:28,2025-08-02,22:31:28,22,5,Saturday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.22,False,26,15,39.82,0.0,2025-08-02 22:57:28,2025-08-02 22:54:28,2025-08-02 22:56:17.443607,2025-08-02 23:11:17.443607,Completed,5.0,Clear,28.0,USD
87,2025-08-02 22:23:30,2025-08-02,22:23:30,22,5,Saturday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.89,False,16,31,55.41,8.41,2025-08-02 22:39:30,2025-08-02 22:45:30,2025-08-02 22:47:54.886029,2025-08-02 23:18:54.886029,Completed,5.0,Clear,28.0,USD
88,2025-08-02 22:17:19,2025-08-02,22:17:19,22,5,Saturday,True,False,39555939,Vel's Kitchen Indian,60642,2,11.48,9.74,False,12,22,35.75,1.75,2025-08-02 22:29:19,2025-08-02 22:27:19,2025-08-02 22:31:03.746769,2025-08-02 22:53:03.746769,Completed,5.0,Clear,28.0,USD
89,2025-08-03 11:12:13,2025-08-03,11:12:13,11,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,21.98,17.69,False,25,30,61.76,6.76,2025-08-03 11:37:13,2025-08-03 11:40:13,2025-08-03 11:43:58.637950,2025-08-03 12:13:58.637950,Cancelled,,Clear,28.0,USD
90,2025-08-03 11:06:53,2025-08-03,11:06:53,11,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,11.48,9.66,True,11,24,39.12,4.12,2025-08-03 11:17:53,2025-08-03 11:19:53,2025-08-03 11:22:00.437889,2025-08-03 11:46:00.437889,Completed,5.0,Clear,28.0,USD
91,2025-08-03 11:02:03,2025-08-03,11:02:03,11,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.04,True,14,24,40.37,2.37,2025-08-03 11:16:03,2025-08-03 11:15:03,2025-08-03 11:18:25.224807,2025-08-03 11:42:25.224807,Completed,5.0,Clear,28.0,USD
92,2025-08-03 11:18:30,2025-08-03,11:18:30,11,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,5.32,False,11,29,46.33,6.33,2025-08-03 11:29:30,2025-08-03 11:34:30,2025-08-03 11:35:49.778191,2025-08-03 12:04:49.778191,Completed,5.0,Clear,28.0,USD
93,2025-08-03 11:52:04,2025-08-03,11:52:04,11,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,28.97,21.16,False,21,30,51.1,0.1,2025-08-03 12:13:04,2025-08-03 12:10:04,2025-08-03 12:13:09.795712,2025-08-03 12:43:09.795712,Completed,3.0,Clear,28.0,USD
94,2025-08-03 12:19:05,2025-08-03,12:19:05,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.21,False,11,18,40.23,11.23,2025-08-03 12:30:05,2025-08-03 12:38:05,2025-08-03 12:41:18.705766,2025-08-03 12:59:18.705766,Completed,4.0,Clear,28.0,USD
95,2025-08-03 12:28:58,2025-08-03,12:28:58,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.32,False,23,24,56.87,9.87,2025-08-03 12:51:58,2025-08-03 12:59:58,2025-08-03 13:01:50.452666,2025-08-03 13:25:50.452666,Completed,5.0,Clear,28.0,USD
96,2025-08-03 12:48:13,2025-08-03,12:48:13,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.34,True,19,21,46.47,6.47,2025-08-03 13:07:13,2025-08-03 13:10:13,2025-08-03 13:13:41.315597,2025-08-03 13:34:41.315597,Completed,4.0,Clear,28.0,USD
97,2025-08-03 12:00:26,2025-08-03,12:00:26,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.2,False,8,37,56.81,11.81,2025-08-03 12:08:26,2025-08-03 12:18:26,2025-08-03 12:20:14.640008,2025-08-03 12:57:14.640008,Completed,4.0,Clear,28.0,USD
98,2025-08-03 12:29:04,2025-08-03,12:29:04,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,21.47,17.87,False,19,22,48.05,7.05,2025-08-03 12:48:04,2025-08-03 12:51:04,2025-08-03 12:55:06.713567,2025-08-03 13:17:06.713567,Completed,5.0,Clear,28.0,USD
99,2025-08-03 12:27:07,2025-08-03,12:27:07,12,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,31.97,22.84,True,24,22,49.59,3.59,2025-08-03 12:51:07,2025-08-03 12:50:07,2025-08-03 12:54:42.271090,2025-08-03 13:16:42.271090,Completed,5.0,Clear,28.0,USD
100,2025-08-03 13:19:38,2025-08-03,13:19:38,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.6,False,19,41,66.48,6.48,2025-08-03 13:38:38,2025-08-03 13:42:38,2025-08-03 13:45:06.571431,2025-08-03 14:26:06.571431,Completed,5.0,Clear,28.0,USD
101,2025-08-03 13:17:32,2025-08-03,13:17:32,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.79,False,24,30,63.86,9.86,2025-08-03 13:41:32,2025-08-03 13:50:32,2025-08-03 13:51:23.719300,2025-08-03 14:21:23.719300,Completed,4.0,Clear,28.0,USD
102,2025-08-03 13:16:01,2025-08-03,13:16:01,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,10.55,True,17,22,39.0,0.0,2025-08-03 13:33:01,2025-08-03 13:28:01,2025-08-03 13:33:00.884553,2025-08-03 13:55:00.884553,Completed,4.0,Clear,28.0,USD
103,2025-08-03 13:48:11,2025-08-03,13:48:11,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.71,False,13,31,57.62,13.62,2025-08-03 14:01:11,2025-08-03 14:10:11,2025-08-03 14:14:48.339653,2025-08-03 14:45:48.339653,Completed,5.0,Clear,28.0,USD
104,2025-08-03 13:31:05,2025-08-03,13:31:05,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,36.97,32.22,False,23,26,59.0,10.0,2025-08-03 13:54:05,2025-08-03 14:02:05,2025-08-03 14:04:04.993266,2025-08-03 14:30:04.993266,Completed,5.0,Clear,28.0,USD
105,2025-08-03 13:44:31,2025-08-03,13:44:31,13,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,20.98,16.59,False,16,36,63.16,11.16,2025-08-03 14:00:31,2025-08-03 14:07:31,2025-08-03 14:11:40.662829,2025-08-03 14:47:40.662829,Completed,5.0,Clear,28.0,USD
106,2025-08-03 14:20:07,2025-08-03,14:20:07,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.69,True,14,27,39.46,0.0,2025-08-03 14:34:07,2025-08-03 14:29:07,2025-08-03 14:32:34.568304,2025-08-03 14:59:34.568304,Completed,5.0,Clear,28.0,USD
107,2025-08-03 14:23:39,2025-08-03,14:23:39,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,31.97,25.89,False,26,30,68.92,12.92,2025-08-03 14:49:39,2025-08-03 14:58:39,2025-08-03 15:02:34.197445,2025-08-03 15:32:34.197445,Completed,5.0,Clear,28.0,USD
108,2025-08-03 14:28:56,2025-08-03,14:28:56,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,18.98,16.32,False,22,30,50.63,0.0,2025-08-03 14:50:56,2025-08-03 14:48:56,2025-08-03 14:49:33.794749,2025-08-03 15:19:33.794749,Completed,5.0,Clear,28.0,USD
109,2025-08-03 14:19:35,2025-08-03,14:19:35,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.17,False,10,32,50.92,8.92,2025-08-03 14:29:35,2025-08-03 14:37:35,2025-08-03 14:38:30.166484,2025-08-03 15:10:30.166484,Cancelled,,Clear,28.0,USD
110,2025-08-03 14:07:41,2025-08-03,14:07:41,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,23.98,20.17,False,23,19,56.7,14.7,2025-08-03 14:30:41,2025-08-03 14:40:41,2025-08-03 14:45:22.816326,2025-08-03 15:04:22.816326,Completed,5.0,Clear,28.0,USD
111,2025-08-03 14:30:30,2025-08-03,14:30:30,14,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,27.97,22.42,False,18,29,48.23,1.23,2025-08-03 14:48:30,2025-08-03 14:47:30,2025-08-03 14:49:43.568224,2025-08-03 15:18:43.568224,Completed,4.0,Clear,28.0,USD
112,2025-08-03 15:55:04,2025-08-03,15:55:04,15,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,12.98,9.78,True,12,39,61.03,10.03,2025-08-03 16:07:04,2025-08-03 16:15:04,2025-08-03 16:17:05.766316,2025-08-03 16:56:05.766316,Completed,5.0,Clear,28.0,USD
113,2025-08-03 15:46:19,2025-08-03,15:46:19,15,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.58,False,11,33,58.39,14.39,2025-08-03 15:57:19,2025-08-03 16:07:19,2025-08-03 16:11:42.620361,2025-08-03 16:44:42.620361,Completed,5.0,Clear,28.0,USD
114,2025-08-03 15:48:34,2025-08-03,15:48:34,15,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.94,False,23,29,61.41,9.41,2025-08-03 16:11:34,2025-08-03 16:16:34,2025-08-03 16:20:58.792454,2025-08-03 16:49:58.792454,Cancelled,,Clear,28.0,USD
115,2025-08-03 16:54:49,2025-08-03,16:54:49,16,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,27.98,24.13,False,23,16,47.85,8.85,2025-08-03 17:17:49,2025-08-03 17:22:49,2025-08-03 17:26:40.070391,2025-08-03 17:42:40.070391,Completed,4.0,Clear,28.0,USD
116,2025-08-03 17:42:50,2025-08-03,17:42:50,17,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.0,False,26,35,62.73,1.73,2025-08-03 18:08:50,2025-08-03 18:07:50,2025-08-03 18:10:33.738735,2025-08-03 18:45:33.738735,Completed,4.0,Clear,28.0,USD
117,2025-08-03 18:55:06,2025-08-03,18:55:06,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,32.97,23.18,True,23,42,74.95,9.95,2025-08-03 19:18:06,2025-08-03 19:27:06,2025-08-03 19:28:02.922158,2025-08-03 20:10:02.922158,Completed,5.0,Clear,28.0,USD
118,2025-08-03 18:55:41,2025-08-03,18:55:41,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.36,False,21,17,52.02,14.02,2025-08-03 19:16:41,2025-08-03 19:26:41,2025-08-03 19:30:42.011829,2025-08-03 19:47:42.011829,Completed,4.0,Clear,28.0,USD
119,2025-08-03 18:05:54,2025-08-03,18:05:54,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.64,False,16,42,69.79,11.79,2025-08-03 18:21:54,2025-08-03 18:28:54,2025-08-03 18:33:41.617690,2025-08-03 19:15:41.617690,Completed,4.0,Clear,28.0,USD
120,2025-08-03 18:34:02,2025-08-03,18:34:02,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.89,False,18,17,40.34,5.34,2025-08-03 18:52:02,2025-08-03 18:54:02,2025-08-03 18:57:22.413475,2025-08-03 19:14:22.413475,Completed,5.0,Clear,28.0,USD
121,2025-08-03 18:27:06,2025-08-03,18:27:06,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,5.28,True,14,35,49.5,0.5,2025-08-03 18:41:06,2025-08-03 18:39:06,2025-08-03 18:41:35.793209,2025-08-03 19:16:35.793209,Completed,5.0,Clear,28.0,USD
122,2025-08-03 18:50:03,2025-08-03,18:50:03,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.16,False,20,26,54.44,8.44,2025-08-03 19:10:03,2025-08-03 19:16:03,2025-08-03 19:18:29.285433,2025-08-03 19:44:29.285433,Completed,4.0,Clear,28.0,USD
123,2025-08-03 18:11:10,2025-08-03,18:11:10,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.17,True,11,17,38.29,10.29,2025-08-03 18:22:10,2025-08-03 18:29:10,2025-08-03 18:32:27.321800,2025-08-03 18:49:27.321800,Completed,4.0,Clear,28.0,USD
124,2025-08-03 18:29:40,2025-08-03,18:29:40,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.72,False,16,29,51.5,6.5,2025-08-03 18:45:40,2025-08-03 18:48:40,2025-08-03 18:52:10.046994,2025-08-03 19:21:10.046994,Completed,3.0,Clear,28.0,USD
125,2025-08-03 18:34:10,2025-08-03,18:34:10,18,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.48,False,17,29,56.94,10.94,2025-08-03 18:51:10,2025-08-03 18:57:10,2025-08-03 19:02:06.665958,2025-08-03 19:31:06.665958,Completed,4.0,Clear,28.0,USD
126,2025-08-03 19:29:54,2025-08-03,19:29:54,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.87,False,7,21,39.34,11.34,2025-08-03 19:36:54,2025-08-03 19:43:54,2025-08-03 19:48:14.400574,2025-08-03 20:09:14.400574,Completed,5.0,Clear,28.0,USD
127,2025-08-03 19:18:44,2025-08-03,19:18:44,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.53,False,14,15,37.74,8.74,2025-08-03 19:32:44,2025-08-03 19:39:44,2025-08-03 19:41:28.109703,2025-08-03 19:56:28.109703,Completed,5.0,Clear,28.0,USD
128,2025-08-03 19:03:58,2025-08-03,19:03:58,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,24.98,21.36,False,21,38,73.25,14.25,2025-08-03 19:24:58,2025-08-03 19:34:58,2025-08-03 19:39:12.866503,2025-08-03 20:17:12.866503,Completed,5.0,Clear,28.0,USD
129,2025-08-03 19:51:22,2025-08-03,19:51:22,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,19.98,16.87,False,18,35,57.29,4.29,2025-08-03 20:09:22,2025-08-03 20:10:22,2025-08-03 20:13:39.640614,2025-08-03 20:48:39.640614,Completed,5.0,Clear,28.0,USD
130,2025-08-03 19:53:08,2025-08-03,19:53:08,19,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.34,False,17,18,32.89,0.0,2025-08-03 20:10:08,2025-08-03 20:06:08,2025-08-03 20:08:01.411879,2025-08-03 20:26:01.411879,Completed,5.0,Clear,28.0,USD
131,2025-08-03 20:05:58,2025-08-03,20:05:58,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.84,False,10,25,44.29,9.29,2025-08-03 20:15:58,2025-08-03 20:23:58,2025-08-03 20:25:15.422819,2025-08-03 20:50:15.422819,Completed,3.0,Clear,28.0,USD
132,2025-08-03 20:33:32,2025-08-03,20:33:32,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.75,False,16,41,58.66,1.66,2025-08-03 20:49:32,2025-08-03 20:49:32,2025-08-03 20:51:11.381923,2025-08-03 21:32:11.381923,Completed,4.0,Clear,28.0,USD
133,2025-08-03 20:47:55,2025-08-03,20:47:55,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.25,False,7,40,47.61,0.61,2025-08-03 20:54:55,2025-08-03 20:52:55,2025-08-03 20:55:31.449475,2025-08-03 21:35:31.449475,Completed,5.0,Clear,28.0,USD
134,2025-08-03 20:43:46,2025-08-03,20:43:46,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,2,18.48,13.91,True,22,27,55.91,6.91,2025-08-03 21:05:46,2025-08-03 21:11:46,2025-08-03 21:12:40.381776,2025-08-03 21:39:40.381776,Completed,3.0,Clear,28.0,USD
135,2025-08-03 20:23:43,2025-08-03,20:23:43,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,14.99,13.31,True,25,36,67.13,6.13,2025-08-03 20:48:43,2025-08-03 20:51:43,2025-08-03 20:54:50.831225,2025-08-03 21:30:50.831225,Completed,5.0,Clear,28.0,USD
136,2025-08-03 20:14:30,2025-08-03,20:14:30,20,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.83,False,14,34,57.62,9.62,2025-08-03 20:28:30,2025-08-03 20:33:30,2025-08-03 20:38:07.119095,2025-08-03 21:12:07.119095,Completed,4.0,Clear,28.0,USD
137,2025-08-03 21:58:44,2025-08-03,21:58:44,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,3,30.97,21.91,False,22,35,66.03,9.03,2025-08-03 22:20:44,2025-08-03 22:28:44,2025-08-03 22:29:45.502503,2025-08-03 23:04:45.502503,Completed,4.0,Clear,28.0,USD
138,2025-08-03 21:07:06,2025-08-03,21:07:06,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.78,False,15,43,59.25,1.25,2025-08-03 21:22:06,2025-08-03 21:21:06,2025-08-03 21:23:20.934374,2025-08-03 22:06:20.934374,Completed,4.0,Clear,28.0,USD
139,2025-08-03 21:34:26,2025-08-03,21:34:26,21,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.53,False,18,38,59.48,3.48,2025-08-03 21:52:26,2025-08-03 21:51:26,2025-08-03 21:55:55.061722,2025-08-03 22:33:55.061722,Completed,5.0,Clear,28.0,USD
140,2025-08-03 22:17:02,2025-08-03,22:17:02,22,6,Sunday,True,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.7,True,19,26,48.5,3.5,2025-08-03 22:36:02,2025-08-03 22:37:02,2025-08-03 22:39:31.713433,2025-08-03 23:05:31.713433,Cancelled,,Clear,28.0,USD
141,2025-08-04 10:34:57,2025-08-04,10:34:57,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.41,False,23,26,47.29,0.0,2025-08-04 10:57:57,2025-08-04 10:53:57,2025-08-04 10:56:14.497704,2025-08-04 11:22:14.497704,Completed,5.0,Clear,28.0,USD
142,2025-08-04 10:29:05,2025-08-04,10:29:05,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,13.46,False,25,21,41.73,0.0,2025-08-04 10:54:05,2025-08-04 10:49:05,2025-08-04 10:49:48.656198,2025-08-04 11:10:48.656198,Completed,4.0,Clear,28.0,USD
143,2025-08-04 10:13:04,2025-08-04,10:13:04,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.92,False,20,39,63.14,4.14,2025-08-04 10:33:04,2025-08-04 10:34:04,2025-08-04 10:37:12.323433,2025-08-04 11:16:12.323433,Completed,5.0,Clear,28.0,USD
144,2025-08-04 10:50:57,2025-08-04,10:50:57,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.53,False,16,15,38.36,7.36,2025-08-04 11:06:57,2025-08-04 11:09:57,2025-08-04 11:14:18.769654,2025-08-04 11:29:18.769654,Completed,4.0,Clear,28.0,USD
145,2025-08-04 11:11:07,2025-08-04,11:11:07,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.86,False,25,42,63.09,0.0,2025-08-04 11:36:07,2025-08-04 11:31:07,2025-08-04 11:32:12.586872,2025-08-04 12:14:12.586872,Completed,3.0,Clear,28.0,USD
146,2025-08-04 11:01:11,2025-08-04,11:01:11,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.33,False,16,16,34.84,2.84,2025-08-04 11:17:11,2025-08-04 11:16:11,2025-08-04 11:20:01.263875,2025-08-04 11:36:01.263875,Completed,3.0,Clear,28.0,USD
147,2025-08-04 11:49:23,2025-08-04,11:49:23,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,26.47,21.79,False,22,33,55.53,0.53,2025-08-04 12:11:23,2025-08-04 12:09:23,2025-08-04 12:11:55.041463,2025-08-04 12:44:55.041463,Completed,5.0,Clear,28.0,USD
148,2025-08-04 12:58:55,2025-08-04,12:58:55,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,20.98,14.94,False,19,31,56.56,6.56,2025-08-04 13:17:55,2025-08-04 13:21:55,2025-08-04 13:24:28.671481,2025-08-04 13:55:28.671481,Cancelled,,Clear,28.0,USD
149,2025-08-04 12:25:27,2025-08-04,12:25:27,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,17.58,False,25,18,56.71,13.71,2025-08-04 12:50:27,2025-08-04 13:00:27,2025-08-04 13:04:09.348355,2025-08-04 13:22:09.348355,Completed,4.0,Clear,28.0,USD
150,2025-08-04 12:09:04,2025-08-04,12:09:04,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,15.16,False,15,23,45.21,7.21,2025-08-04 12:24:04,2025-08-04 12:29:04,2025-08-04 12:31:16.844188,2025-08-04 12:54:16.844188,Completed,5.0,Clear,28.0,USD
151,2025-08-04 12:27:06,2025-08-04,12:27:06,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,17.06,False,23,37,62.34,2.34,2025-08-04 12:50:06,2025-08-04 12:48:06,2025-08-04 12:52:26.254039,2025-08-04 13:29:26.254039,Completed,5.0,Clear,28.0,USD
152,2025-08-04 12:13:27,2025-08-04,12:13:27,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.5,False,8,43,55.36,4.36,2025-08-04 12:21:27,2025-08-04 12:23:27,2025-08-04 12:25:48.729664,2025-08-04 13:08:48.729664,Completed,5.0,Clear,28.0,USD
153,2025-08-04 12:20:27,2025-08-04,12:20:27,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.38,True,19,36,60.18,5.18,2025-08-04 12:39:27,2025-08-04 12:42:27,2025-08-04 12:44:38.061276,2025-08-04 13:20:38.061276,Completed,4.0,Clear,28.0,USD
154,2025-08-04 12:53:05,2025-08-04,12:53:05,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,18.14,True,17,28,46.85,1.85,2025-08-04 13:10:05,2025-08-04 13:08:05,2025-08-04 13:11:56.039022,2025-08-04 13:39:56.039022,Completed,5.0,Clear,28.0,USD
155,2025-08-04 13:35:35,2025-08-04,13:35:35,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,31.97,28.4,False,22,36,58.35,0.35,2025-08-04 13:57:35,2025-08-04 13:55:35,2025-08-04 13:57:55.918331,2025-08-04 14:33:55.918331,Completed,5.0,Clear,28.0,USD
156,2025-08-04 13:58:46,2025-08-04,13:58:46,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,16.3,False,20,45,72.2,7.2,2025-08-04 14:18:46,2025-08-04 14:22:46,2025-08-04 14:25:58.110725,2025-08-04 15:10:58.110725,Completed,5.0,Clear,28.0,USD
157,2025-08-04 13:42:30,2025-08-04,13:42:30,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.5,False,13,42,55.08,0.08,2025-08-04 13:55:30,2025-08-04 13:53:30,2025-08-04 13:55:34.530778,2025-08-04 14:37:34.530778,Completed,4.0,Clear,28.0,USD
158,2025-08-04 13:14:51,2025-08-04,13:14:51,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,18.43,True,23,42,63.24,0.0,2025-08-04 13:37:51,2025-08-04 13:32:51,2025-08-04 13:36:05.428627,2025-08-04 14:18:05.428627,Completed,5.0,Clear,28.0,USD
159,2025-08-04 14:17:44,2025-08-04,14:17:44,14,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,16.98,12.37,False,20,24,51.08,7.08,2025-08-04 14:37:44,2025-08-04 14:42:44,2025-08-04 14:44:48.776324,2025-08-04 15:08:48.776324,Completed,5.0,Clear,28.0,USD
160,2025-08-04 14:04:09,2025-08-04,14:04:09,14,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.52,False,19,35,49.91,0.0,2025-08-04 14:23:09,2025-08-04 14:18:09,2025-08-04 14:19:03.774574,2025-08-04 14:54:03.774574,Completed,5.0,Clear,28.0,USD
161,2025-08-04 14:10:23,2025-08-04,14:10:23,14,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,27.98,20.06,True,22,38,69.0,9.0,2025-08-04 14:32:23,2025-08-04 14:37:23,2025-08-04 14:41:22.745617,2025-08-04 15:19:22.745617,Completed,5.0,Clear,28.0,USD
162,2025-08-04 15:10:48,2025-08-04,15:10:48,15,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.98,False,9,16,23.72,0.0,2025-08-04 15:19:48,2025-08-04 15:16:48,2025-08-04 15:18:31.467768,2025-08-04 15:34:31.467768,Completed,5.0,Clear,28.0,USD
163,2025-08-04 16:17:13,2025-08-04,16:17:13,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.69,False,23,31,54.05,0.05,2025-08-04 16:40:13,2025-08-04 16:38:13,2025-08-04 16:40:16.196671,2025-08-04 17:11:16.196671,Completed,5.0,Clear,28.0,USD
164,2025-08-04 16:33:42,2025-08-04,16:33:42,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.5,False,7,16,27.28,4.28,2025-08-04 16:40:42,2025-08-04 16:42:42,2025-08-04 16:44:58.721117,2025-08-04 17:00:58.721117,Completed,5.0,Clear,28.0,USD
165,2025-08-04 16:13:49,2025-08-04,16:13:49,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.39,False,19,39,62.8,4.8,2025-08-04 16:32:49,2025-08-04 16:35:49,2025-08-04 16:37:37.150725,2025-08-04 17:16:37.150725,Completed,5.0,Clear,28.0,USD
166,2025-08-04 17:08:24,2025-08-04,17:08:24,17,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.91,True,24,37,65.75,4.75,2025-08-04 17:32:24,2025-08-04 17:34:24,2025-08-04 17:37:09.070834,2025-08-04 18:14:09.070834,Completed,5.0,Clear,28.0,USD
167,2025-08-04 18:55:47,2025-08-04,18:55:47,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,33.97,25.91,False,20,28,45.57,0.0,2025-08-04 19:15:47,2025-08-04 19:10:47,2025-08-04 19:13:21.133648,2025-08-04 19:41:21.133648,Completed,4.0,Clear,28.0,USD
168,2025-08-04 18:25:45,2025-08-04,18:25:45,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.58,False,13,28,46.02,5.02,2025-08-04 18:38:45,2025-08-04 18:42:45,2025-08-04 18:43:46.096811,2025-08-04 19:11:46.096811,Completed,5.0,Clear,28.0,USD
169,2025-08-04 18:39:29,2025-08-04,18:39:29,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.48,False,14,37,57.9,6.9,2025-08-04 18:53:29,2025-08-04 18:59:29,2025-08-04 19:00:22.795068,2025-08-04 19:37:22.795068,Completed,4.0,Clear,28.0,USD
